"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,Date,Tests/1M pop ,"Country	""Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious""	""Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent"""
Oman,388995.0,,4257.0,,384055.0,,683.0,2.0,72842.0,797.0,25000000.0,4681452.0,5340223.0,Asia,2022-04-22,,
Bosnia and Herzegovina,376699.0,57.0,15756.0,3.0,192218.0,,168725.0,,116118.0,4857.0,1752716.0,540278.0,3244098.0,Europe,2022-04-22,,
Réunion,374295.0,,742.0,,355605.0,,17948.0,10.0,412760.0,818.0,1603660.0,1768461.0,906811.0,Africa,2022-04-22,,
Qatar,364012.0,107.0,677.0,,362451.0,113.0,884.0,1.0,129643.0,241.0,3424878.0,1219771.0,2807805.0,Asia,2022-04-22,,
Kenya,323688.0,24.0,5649.0,,317902.0,20.0,137.0,,5790.0,101.0,3578739.0,64018.0,55901949.0,Africa,2022-04-22,,
Zambia,318984.0,,3974.0,,314075.0,,935.0,,16519.0,206.0,3408441.0,176513.0,19309901.0,Africa,2022-04-22,,
North Macedonia,308964.0,,9266.0,,298916.0,,782.0,,148311.0,4448.0,2003269.0,961621.0,2083220.0,Europe,2022-04-22,,
Botswana,305859.0,,2688.0,,303026.0,,145.0,1.0,125504.0,1103.0,2026898.0,831702.0,2437048.0,Africa,2022-04-22,,
Albania,274606.0,,3496.0,,270789.0,,321.0,2.0,95610.0,1217.0,1795792.0,625245.0,2872142.0,Europe,2022-04-22,,
Algeria,265754.0,,6874.0,,178341.0,,80539.0,6.0,5870.0,152.0,230861.0,5099.0,45275692.0,Africa,2022-04-22,,
Nigeria,255679.0,,3143.0,,249886.0,,2650.0,11.0,1187.0,15.0,5036813.0,23391.0,215329384.0,Africa,2022-04-22,,
Zimbabwe,247383.0,,5467.0,,241170.0,,746.0,12.0,16219.0,358.0,2234565.0,146507.0,15252247.0,Africa,2022-04-22,,
Uzbekistan,238418.0,27.0,1637.0,,236423.0,26.0,358.0,23.0,6942.0,48.0,1377915.0,40123.0,34342021.0,Asia,2022-04-22,,
Montenegro,234549.0,77.0,2711.0,,231209.0,63.0,629.0,6.0,373361.0,4315.0,2443950.0,3890345.0,628209.0,Europe,2022-04-22,,
Luxembourg,233137.0,,1056.0,,220258.0,,11823.0,1.0,361844.0,1639.0,4211394.0,6536366.0,644302.0,Europe,2022-04-22,,
Mozambique,225351.0,,2201.0,,223088.0,,62.0,13.0,6864.0,67.0,1308458.0,39855.0,32830285.0,Africa,2022-04-22,,
Laos,204274.0,756.0,730.0,,7660.0,,195884.0,,27362.0,98.0,1232128.0,165042.0,7465532.0,Asia,2022-04-22,,
Kyrgyzstan,200983.0,,2991.0,,196371.0,11.0,1621.0,131.0,29918.0,445.0,1907195.0,283899.0,6717867.0,Asia,2022-04-22,,
China,196086.0,2133.0,4674.0,11.0,160599.0,2730.0,30813.0,251.0,136.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-04-22,,
Iceland,183974.0,,112.0,,75685.0,,108177.0,1.0,532904.0,324.0,1953616.0,5658899.0,345229.0,Europe,2022-04-22,,
Maldives,178883.0,,298.0,,163687.0,,14898.0,25.0,320767.0,534.0,2213831.0,3969765.0,557673.0,Asia,2022-04-22,,
Afghanistan,178638.0,25.0,7680.0,,161683.0,,9275.0,1124.0,4410.0,190.0,939371.0,23191.0,40505408.0,Asia,2022-04-22,,
Uganda,164069.0,,3596.0,,100205.0,,60268.0,2.0,3394.0,74.0,2612795.0,54052.0,48338607.0,Africa,2022-04-22,,
El Salvador,162089.0,,4127.0,,150662.0,,7300.0,8.0,24765.0,631.0,1950448.0,298001.0,6545106.0,North America,2022-04-22,,
Ghana,161124.0,,1445.0,,159655.0,,24.0,1.0,4998.0,45.0,2433244.0,75473.0,32239775.0,Africa,2022-04-22,,
Namibia,158112.0,,4022.0,,153662.0,,428.0,,60263.0,1533.0,997168.0,380062.0,2623695.0,Africa,2022-04-22,,
Martinique,147519.0,,918.0,,104.0,,146497.0,8.0,393656.0,2450.0,828928.0,2212002.0,374741.0,North America,2022-04-22,,
Trinidad and Tobago,143465.0,,3808.0,,133138.0,,6519.0,18.0,101919.0,2705.0,693892.0,492946.0,1407644.0,North America,2022-04-22,,
Brunei,140873.0,150.0,218.0,,139523.0,114.0,1132.0,2.0,316556.0,490.0,717784.0,1612933.0,445018.0,Asia,2022-04-22,,
Guadeloupe,140130.0,,854.0,,2250.0,,137026.0,19.0,350109.0,2134.0,938039.0,2343650.0,400247.0,North America,2022-04-22,,
Cambodia,136172.0,26.0,3056.0,,132880.0,29.0,236.0,,7947.0,178.0,2946965.0,171982.0,17135324.0,Asia,2022-04-22,,
Rwanda,129760.0,,1458.0,,45522.0,,82780.0,,9591.0,108.0,5218611.0,385715.0,13529719.0,Africa,2022-04-22,,
Jamaica,129373.0,,2937.0,,82795.0,,43641.0,,43349.0,984.0,975768.0,326953.0,2984428.0,North America,2022-04-22,,
Cameroon,119780.0,,1927.0,,117791.0,,62.0,13.0,4319.0,69.0,1751774.0,63162.0,27734402.0,Africa,2022-04-22,,
Angola,99194.0,,1900.0,,97149.0,,145.0,,2858.0,55.0,1499795.0,43216.0,34704728.0,Africa,2022-04-22,,
Malta,90168.0,249.0,684.0,,83521.0,552.0,5963.0,4.0,203237.0,1542.0,1868587.0,4211764.0,443659.0,Europe,2022-04-22,,
DRC,87023.0,,1337.0,,50930.0,,34756.0,,921.0,14.0,846704.0,8964.0,94457858.0,Africa,2022-04-22,,
Senegal,85982.0,4.0,1965.0,,83999.0,4.0,18.0,1.0,4903.0,112.0,1062683.0,60595.0,17537525.0,Africa,2022-04-22,,
Malawi,85741.0,,2633.0,,81934.0,,1174.0,67.0,4283.0,132.0,570669.0,28506.0,20019045.0,Africa,2022-04-22,,
Ivory Coast,81875.0,,799.0,,81054.0,,22.0,,2972.0,29.0,1492363.0,54163.0,27553175.0,Africa,2022-04-22,,
French Guiana,80422.0,,394.0,,11254.0,,68774.0,1.0,257263.0,1260.0,622646.0,1991792.0,312606.0,South America,2022-04-22,,
Suriname,79302.0,,1327.0,,49396.0,,28579.0,,133037.0,2226.0,235824.0,395617.0,596091.0,South America,2022-04-22,,
Channel Islands,73523.0,,166.0,,71955.0,,1402.0,,415979.0,939.0,1252808.0,7088143.0,176747.0,Europe,2022-04-22,,
French Polynesia,72621.0,,648.0,,,,,7.0,255861.0,2283.0,,,283830.0,Australia/Oceania,2022-04-22,,
Eswatini,70190.0,,1395.0,,68706.0,,89.0,11.0,59393.0,1180.0,1011587.0,855984.0,1181782.0,Africa,2022-04-22,,
Barbados,66317.0,,386.0,,62507.0,,3424.0,,230261.0,1340.0,637232.0,2212550.0,288008.0,North America,2022-04-22,,
Fiji,64524.0,,862.0,,62677.0,,985.0,,71051.0,949.0,506642.0,557892.0,908136.0,Australia/Oceania,2022-04-22,,
Madagascar,64121.0,,1391.0,,59370.0,,3360.0,14.0,2213.0,48.0,418849.0,14457.0,28971410.0,Africa,2022-04-22,,
Guyana,63399.0,,1228.0,,62081.0,,90.0,1.0,79910.0,1548.0,587994.0,741123.0,793383.0,South America,2022-04-22,,
Sudan,62084.0,,4929.0,,,,,,1359.0,108.0,562941.0,12321.0,45690870.0,Africa,2022-04-22,,
New Caledonia,60457.0,,312.0,,60064.0,,81.0,9.0,208159.0,1074.0,98964.0,340742.0,290437.0,Australia/Oceania,2022-04-22,,
Mauritania,58683.0,,982.0,,57693.0,,8.0,,12051.0,202.0,797799.0,163837.0,4869474.0,Africa,2022-04-22,,
Belize,57406.0,,676.0,,56528.0,,202.0,6.0,139805.0,1646.0,534109.0,1300754.0,410615.0,North America,2022-04-22,,
Bhutan,56603.0,302.0,20.0,1.0,52079.0,1666.0,4504.0,4.0,71932.0,25.0,2275084.0,2891206.0,786898.0,Asia,2022-04-22,,
Cabo Verde,55999.0,,401.0,,55537.0,,61.0,23.0,98789.0,707.0,400982.0,707381.0,566854.0,Africa,2022-04-22,,
Syria,55790.0,,3150.0,,52065.0,,575.0,,3054.0,172.0,146269.0,8008.0,18265349.0,Asia,2022-04-22,,
Gabon,47594.0,,303.0,,47280.0,,11.0,,20513.0,131.0,1591228.0,685814.0,2320202.0,Africa,2022-04-22,,
Taiwan,47100.0,3859.0,856.0,,23176.0,639.0,23068.0,,1971.0,36.0,14133126.0,591484.0,23894355.0,Asia,2022-04-22,,
Papua New Guinea,43732.0,,649.0,,43025.0,,58.0,7.0,4727.0,70.0,249149.0,26929.0,9251938.0,Australia/Oceania,2022-04-22,,
Seychelles,42079.0,,165.0,,41260.0,,654.0,,423147.0,1659.0,,,99443.0,Africa,2022-04-22,,
Curaçao,41652.0,,271.0,,40800.0,,581.0,3.0,251977.0,1639.0,494095.0,2989062.0,165301.0,North America,2022-04-22,,
Andorra,41013.0,,153.0,,40343.0,,517.0,14.0,529289.0,1975.0,249838.0,3224257.0,77487.0,Europe,2022-04-22,,
Burundi,38853.0,,38.0,,773.0,,38042.0,,3101.0,3.0,345742.0,27598.0,12527647.0,Africa,2022-04-22,,
Mauritius,37656.0,20.0,990.0,,35656.0,45.0,1010.0,,29521.0,776.0,358675.0,281189.0,1275566.0,Africa,2022-04-22,,
Mayotte,37038.0,,187.0,,2964.0,,33887.0,,130115.0,657.0,176919.0,621521.0,284655.0,Africa,2022-04-22,,
Togo,36973.0,,273.0,,36679.0,,21.0,,4285.0,32.0,727399.0,84309.0,8627740.0,Africa,2022-04-22,,
Guinea,36459.0,,440.0,,35976.0,,43.0,8.0,2647.0,32.0,660107.0,47926.0,13773464.0,Africa,2022-04-22,,
Faeroe Islands,34658.0,,28.0,,7693.0,,26937.0,5.0,704474.0,569.0,778000.0,15813972.0,49197.0,Europe,2022-04-22,,
Aruba,34345.0,,212.0,,34038.0,,95.0,2.0,319245.0,1971.0,177885.0,1653483.0,107582.0,North America,2022-04-22,,
Tanzania,33864.0,,803.0,,,,,7.0,539.0,13.0,,,62794108.0,Africa,2022-04-22,,
Bahamas,33430.0,,789.0,,32297.0,,344.0,11.0,83574.0,1972.0,229817.0,574534.0,400006.0,North America,2022-04-22,,
Lesotho,32910.0,,697.0,,24155.0,,8058.0,,15146.0,321.0,431221.0,198462.0,2172812.0,Africa,2022-04-22,,
Mali,30700.0,,731.0,,29787.0,,182.0,,1441.0,34.0,662355.0,31097.0,21299809.0,Africa,2022-04-22,,
Haiti,30615.0,,835.0,,29312.0,,468.0,,2627.0,72.0,132422.0,11364.0,11652668.0,North America,2022-04-22,,
Isle of Man,28416.0,,87.0,,26794.0,,1535.0,,331023.0,1013.0,150753.0,1756148.0,85843.0,Europe,2022-04-22,,
Benin,26952.0,,163.0,,25506.0,,1283.0,5.0,2123.0,13.0,604310.0,47605.0,12694318.0,Africa,2022-04-22,,
Somalia,26485.0,,1350.0,,13182.0,,11953.0,,1587.0,81.0,400466.0,23993.0,16690672.0,Africa,2022-04-22,,
Congo,24079.0,,385.0,,20178.0,,3516.0,,4179.0,67.0,347815.0,60360.0,5762389.0,Africa,2022-04-22,,
Saint Lucia,23161.0,,368.0,,22716.0,,77.0,1.0,125102.0,1988.0,142292.0,768577.0,185137.0,North America,2022-04-22,,
Timor-Leste,22860.0,3.0,130.0,,22714.0,,16.0,,16764.0,95.0,261007.0,191407.0,1363623.0,Asia,2022-04-22,,
Cayman Islands,21755.0,,26.0,,8553.0,,13176.0,1.0,324164.0,387.0,222773.0,3319471.0,67111.0,North America,2022-04-22,,
Burkina Faso,20853.0,,382.0,,20439.0,,32.0,,951.0,17.0,248995.0,11352.0,21934142.0,Africa,2022-04-22,,
Nicaragua,18491.0,,225.0,,4225.0,,14041.0,,2733.0,33.0,,,6766386.0,North America,2022-04-22,,
Gibraltar,17706.0,,101.0,,16579.0,,1026.0,,525822.0,2999.0,534283.0,15866807.0,33673.0,Europe,2022-04-22,,
South Sudan,17420.0,,138.0,,13514.0,,3768.0,1.0,1524.0,12.0,375617.0,32863.0,11429891.0,Africa,2022-04-22,,
Tajikistan,17388.0,,124.0,,17264.0,,0.0,,1752.0,12.0,,,9922998.0,Asia,2022-04-22,,
Liechtenstein,17064.0,15.0,84.0,,16751.0,27.0,229.0,2.0,445245.0,2192.0,102174.0,2665988.0,38325.0,Europe,2022-04-22,,
San Marino,16140.0,,114.0,,15662.0,,364.0,4.0,473884.0,3347.0,149271.0,4382718.0,34059.0,Europe,2022-04-22,,
Equatorial Guinea,15907.0,,183.0,,15698.0,,26.0,5.0,10706.0,123.0,310972.0,209287.0,1485866.0,Africa,2022-04-22,,
Djibouti,15611.0,,189.0,,15411.0,,11.0,,15398.0,186.0,303924.0,299771.0,1013853.0,Africa,2022-04-22,,
CAR,14649.0,,113.0,,6859.0,,7677.0,2.0,2941.0,23.0,81294.0,16321.0,4980853.0,Africa,2022-04-22,,
Grenada,14332.0,,220.0,,13872.0,,240.0,4.0,126317.0,1939.0,147982.0,1304254.0,113461.0,North America,2022-04-22,,
Bermuda,13143.0,,131.0,,12719.0,,293.0,,212450.0,2118.0,866313.0,14003508.0,61864.0,North America,2022-04-22,,
Solomon Islands,12437.0,,139.0,,11194.0,,1104.0,2.0,17341.0,194.0,5117.0,7135.0,717182.0,Australia/Oceania,2022-04-22,,
Dominica,12011.0,,63.0,,11926.0,,22.0,,166109.0,871.0,187690.0,2595702.0,72308.0,North America,2022-04-22,,
Gambia,11995.0,,365.0,,11591.0,,39.0,,4725.0,144.0,155686.0,61323.0,2538770.0,Africa,2022-04-22,,
Greenland,11971.0,,21.0,,2761.0,,9189.0,4.0,210213.0,369.0,164926.0,2896131.0,56947.0,North America,2022-04-22,,
Yemen,11818.0,,2148.0,,9001.0,,669.0,23.0,381.0,69.0,265253.0,8554.0,31007639.0,Asia,2022-04-22,,
Monaco,11545.0,,54.0,,11279.0,,212.0,4.0,290491.0,1359.0,54960.0,1382885.0,39743.0,Europe,2022-04-22,,
Saint Martin,10279.0,,63.0,,1399.0,,8817.0,7.0,257929.0,1581.0,112382.0,2819984.0,39852.0,North America,2022-04-22,,
Sint Maarten,9981.0,,86.0,,9836.0,,59.0,10.0,228127.0,1966.0,62056.0,1418358.0,43752.0,North America,2022-04-22,,
Eritrea,9733.0,,103.0,,9629.0,,1.0,,2678.0,28.0,23693.0,6518.0,3634743.0,Africa,2022-04-22,,
Caribbean Netherlands,9577.0,,34.0,,9383.0,,160.0,,359200.0,1275.0,30126.0,1129923.0,26662.0,North America,2022-04-22,,
Tonga,9553.0,85.0,11.0,,8306.0,361.0,1236.0,,88576.0,102.0,408213.0,3784972.0,107851.0,Australia/Oceania,2022-04-22,,
Niger,8908.0,,309.0,,8498.0,,101.0,1.0,346.0,12.0,248217.0,9628.0,25782071.0,Africa,2022-04-22,,
Guinea-Bissau,8185.0,,171.0,,7476.0,,538.0,6.0,3989.0,83.0,132611.0,64636.0,2051668.0,Africa,2022-04-22,,
Comoros,8100.0,,160.0,,7933.0,,7.0,,8971.0,177.0,,,902924.0,Africa,2022-04-22,,
Sierra Leone,7681.0,,125.0,,,,,,929.0,15.0,259958.0,31438.0,8268815.0,Africa,2022-04-22,,
Antigua and Barbuda,7567.0,,135.0,,7387.0,,45.0,1.0,76136.0,1358.0,18901.0,190174.0,99388.0,North America,2022-04-22,,
Liberia,7432.0,,294.0,,5747.0,,1391.0,2.0,1410.0,56.0,139824.0,26524.0,5271509.0,Africa,2022-04-22,,
Chad,7396.0,,193.0,,4874.0,,2329.0,,428.0,11.0,191341.0,11077.0,17273521.0,Africa,2022-04-22,,
Samoa,6794.0,,13.0,,1605.0,,5176.0,4.0,33837.0,65.0,51546.0,256720.0,200787.0,Australia/Oceania,2022-04-22,,
St. Vincent Grenadines,6769.0,,106.0,,6641.0,,22.0,,60668.0,950.0,98805.0,885556.0,111574.0,North America,2022-04-22,,
Vanuatu,6537.0,43.0,12.0,5.0,5899.0,261.0,626.0,2.0,20425.0,37.0,24976.0,78037.0,320055.0,Australia/Oceania,2022-04-22,,
British Virgin Islands,6162.0,,62.0,,,,,1.0,201419.0,2027.0,102294.0,3343706.0,30593.0,North America,2022-04-22,,
Sao Tome and Principe,5953.0,,73.0,,5875.0,,5.0,,26285.0,322.0,29036.0,128205.0,226481.0,Africa,2022-04-22,,
Turks and Caicos,5941.0,,36.0,,5862.0,,43.0,4.0,149798.0,908.0,478593.0,12067398.0,39660.0,North America,2022-04-22,,
Saint Kitts and Nevis,5561.0,,43.0,,5517.0,,1.0,,103219.0,798.0,65141.0,1209091.0,53876.0,North America,2022-04-22,,
Cook Islands,4490.0,,,,3916.0,,574.0,,255215.0,,15494.0,880691.0,17593.0,Australia/Oceania,2022-04-22,,
St. Barth,4432.0,,6.0,,,,,,446279.0,604.0,78646.0,7919243.0,9931.0,North America,2022-04-22,,
Palau,4396.0,117.0,6.0,,3879.0,42.0,511.0,1.0,240890.0,329.0,45500.0,2493287.0,18249.0,Australia/Oceania,2022-04-22,,
Kiribati,3076.0,,13.0,,2597.0,,466.0,3.0,25060.0,106.0,,,122747.0,Australia/Oceania,2022-04-22,,
Anguilla,2731.0,,9.0,,2716.0,,6.0,4.0,179152.0,590.0,51382.0,3370638.0,15244.0,North America,2022-04-22,,
Saint Pierre Miquelon,2537.0,,1.0,,2449.0,,87.0,1.0,441755.0,174.0,22941.0,3994602.0,5743.0,North America,2022-04-22,,
Diamond Princess,712.0,,13.0,,699.0,,0.0,,,,,,,,2022-04-22,,
Wallis and Futuna,454.0,,7.0,,438.0,,9.0,,41709.0,643.0,20508.0,1884061.0,10885.0,Australia/Oceania,2022-04-22,,
Montserrat,177.0,,2.0,,174.0,,1.0,,35421.0,400.0,9587.0,1918551.0,4997.0,North America,2022-04-22,,
Falkland Islands,128.0,,,,,,,,34954.0,,8632.0,2357182.0,3662.0,South America,2022-04-22,,
Macao,82.0,,,,82.0,,0.0,,123.0,,5375.0,8080.0,665263.0,Asia,2022-04-22,,
Vatican City,29.0,,,,29.0,,0.0,,36025.0,,,,805.0,Europe,2022-04-22,,
Marshall Islands,15.0,,,,7.0,,8.0,,250.0,,,,59909.0,Australia/Oceania,2022-04-22,,
Western Sahara,10.0,,1.0,,9.0,,0.0,,16.0,2.0,,,623755.0,Africa,2022-04-22,,
MS Zaandam,9.0,,2.0,,7.0,,0.0,,,,,,,,2022-04-22,,
Niue,8.0,,,,7.0,,1.0,,4860.0,,,,1646.0,Australia/Oceania,2022-04-22,,
Nauru,3.0,,,,3.0,,0.0,,274.0,,,,10947.0,Australia/Oceania,2022-04-22,,
Saint Helena,2.0,,,,2.0,,0.0,,327.0,,,,6110.0,Africa,2022-04-22,,
Micronesia,1.0,,,,1.0,,0.0,,9.0,,,,117193.0,Australia/Oceania,2022-04-22,,
USA,82649779.0,17987.0,1018316.0,77.0,80434913.0,32660.0,1196550.0,1465.0,247076.0,3044.0,1000275726.0,2990256.0,334511757.0,North America,2022-04-23,,
India,43057545.0,2593.0,522193.0,44.0,42519479.0,1755.0,15873.0,698.0,30656.0,372.0,834281170.0,593992.0,1404532227.0,Asia,2022-04-23,,
Brazil,30345654.0,6957.0,662663.0,45.0,29364400.0,11002.0,318591.0,8318.0,140952.0,3078.0,63776166.0,296232.0,215291063.0,South America,2022-04-23,,
France,28244977.0,80571.0,145020.0,75.0,25852907.0,102120.0,2247050.0,1677.0,430993.0,2213.0,266484045.0,4066309.0,65534632.0,Europe,2022-04-23,,
Germany,24109433.0,89665.0,134624.0,153.0,21179400.0,121400.0,2795409.0,1980.0,286103.0,1598.0,122332384.0,1451701.0,84268279.0,Europe,2022-04-23,,
UK,21933206.0,,173352.0,,20714072.0,,1045782.0,339.0,320049.0,2530.0,514985782.0,7514671.0,68530719.0,Europe,2022-04-23,,
Russia,18128691.0,8829.0,374734.0,171.0,17464120.0,13030.0,289837.0,2300.0,124129.0,2566.0,273400000.0,1871993.0,146047589.0,Europe,2022-04-23,,
S. Korea,16830469.0,75414.0,22024.0,151.0,,,,738.0,327767.0,429.0,15804065.0,307778.0,51348952.0,Asia,2022-04-23,,
Italy,16079794.0,71105.0,162609.0,143.0,14684371.0,61778.0,1232814.0,409.0,266658.0,2697.0,211365630.0,3505170.0,60301104.0,Europe,2022-04-23,,
Turkey,15016270.0,2654.0,98676.0,16.0,14854475.0,17524.0,63119.0,975.0,174649.0,1148.0,158110923.0,1838933.0,85979686.0,Asia,2022-04-23,,
Spain,11786036.0,,103908.0,,11261340.0,,420788.0,339.0,251906.0,2221.0,471036328.0,10067564.0,46787517.0,Europe,2022-04-23,,
Vietnam,10554689.0,10365.0,43004.0,6.0,9081494.0,2229.0,1430191.0,685.0,106697.0,435.0,85786808.0,867217.0,98921912.0,Asia,2022-04-23,,
Argentina,9060923.0,,128344.0,,8895999.0,,36580.0,412.0,197210.0,2793.0,35716069.0,777357.0,45945534.0,South America,2022-04-23,,
Netherlands,8035603.0,,22206.0,,7604434.0,,408963.0,94.0,467094.0,1291.0,21107399.0,1226931.0,17203414.0,Europe,2022-04-23,,
Japan,7577841.0,42808.0,29257.0,56.0,7078090.0,50424.0,470494.0,203.0,60248.0,233.0,46582691.0,370361.0,125776552.0,Asia,2022-04-23,,
Iran,7215512.0,608.0,140962.0,32.0,6963991.0,3021.0,110559.0,1087.0,83963.0,1640.0,50079995.0,582757.0,85936350.0,Asia,2022-04-23,,
Colombia,6091094.0,291.0,139771.0,6.0,5924433.0,290.0,26890.0,342.0,117445.0,2695.0,34355022.0,662414.0,51863331.0,South America,2022-04-23,,
Indonesia,6043768.0,522.0,156067.0,27.0,5868251.0,2082.0,19450.0,2771.0,21681.0,560.0,94877499.0,340365.0,278752361.0,Asia,2022-04-23,,
Poland,5990853.0,1240.0,115948.0,22.0,5334340.0,67.0,540565.0,1588.0,158607.0,3070.0,36020113.0,953628.0,37771676.0,Europe,2022-04-23,,
Mexico,5732712.0,1077.0,324060.0,27.0,5033238.0,882.0,375414.0,4798.0,43634.0,2467.0,15755813.0,119924.0,131381631.0,North America,2022-04-23,,
Australia,5654608.0,41754.0,6970.0,31.0,5274197.0,40447.0,373441.0,132.0,217195.0,268.0,68805662.0,2642841.0,26034737.0,Australia/Oceania,2022-04-23,,
Ukraine,4997224.0,,108306.0,,,,,177.0,115519.0,2504.0,19521252.0,451266.0,43258835.0,Europe,2022-04-23,,
Malaysia,4427067.0,5624.0,35491.0,9.0,4310599.0,10041.0,80977.0,89.0,133685.0,1072.0,58332799.0,1761489.0,33115624.0,Asia,2022-04-23,,
Thailand,4148090.0,20052.0,27652.0,129.0,3932099.0,22361.0,188339.0,1496.0,59160.0,394.0,17270775.0,246315.0,70116622.0,Asia,2022-04-23,,
Austria,4099049.0,6536.0,18035.0,19.0,3979563.0,11753.0,101451.0,121.0,450479.0,1982.0,181724310.0,19971234.0,9099303.0,Europe,2022-04-23,,
Israel,4054342.0,6649.0,10658.0,,4009152.0,,34532.0,220.0,434735.0,1143.0,41373364.0,4436346.0,9326000.0,Asia,2022-04-23,,
Belgium,4015791.0,,31319.0,,3710295.0,,274177.0,169.0,343794.0,2681.0,33456470.0,2864225.0,11680811.0,Europe,2022-04-23,,
Czechia,3894633.0,2112.0,40076.0,9.0,3834698.0,3690.0,19859.0,47.0,362463.0,3730.0,55108160.0,5128775.0,10744898.0,Europe,2022-04-23,,
Portugal,3791744.0,,22162.0,,,,,61.0,373830.0,2185.0,40748372.0,4017403.0,10142964.0,Europe,2022-04-23,,
South Africa,3759689.0,4230.0,100298.0,12.0,3632572.0,290.0,26819.0,175.0,61979.0,1653.0,24313334.0,400810.0,60660434.0,Africa,2022-04-23,,
Canada,3695585.0,3820.0,38777.0,24.0,3426082.0,3274.0,230726.0,426.0,96389.0,1011.0,60536359.0,1578918.0,38340401.0,North America,2022-04-23,,
Philippines,3684295.0,205.0,60179.0,61.0,3609425.0,1231.0,14691.0,289.0,32832.0,536.0,29406529.0,262049.0,112217561.0,Asia,2022-04-23,,
Switzerland,3579867.0,,13816.0,,3358732.0,22469.0,207319.0,90.0,408239.0,1576.0,20666182.0,2356720.0,8769046.0,Europe,2022-04-23,,
Peru,3560095.0,752.0,212736.0,12.0,,,,340.0,105322.0,6294.0,29627340.0,876494.0,33802105.0,South America,2022-04-23,,
Chile,3544463.0,2671.0,57375.0,24.0,3368796.0,9388.0,118292.0,286.0,182583.0,2956.0,36711724.0,1891104.0,19412855.0,South America,2022-04-23,,
Greece,3277557.0,4175.0,28867.0,28.0,3151717.0,6895.0,96973.0,277.0,317254.0,2794.0,78872546.0,7634533.0,10331024.0,Europe,2022-04-23,,
Denmark,2959040.0,1214.0,6072.0,12.0,2929103.0,2303.0,23865.0,15.0,507634.0,1042.0,127141200.0,21811545.0,5829078.0,Europe,2022-04-23,,
Romania,2887824.0,566.0,65421.0,8.0,2606660.0,,215743.0,212.0,151945.0,3442.0,22585326.0,1188343.0,19005726.0,Europe,2022-04-23,,
Sweden,2498388.0,,18656.0,,2463086.0,1263.0,16646.0,19.0,244625.0,1827.0,18493218.0,1810733.0,10213114.0,Europe,2022-04-23,,
Iraq,2324141.0,110.0,25204.0,1.0,2295947.0,369.0,2990.0,20.0,55530.0,602.0,18450939.0,440845.0,41853538.0,Asia,2022-04-23,,
Serbia,2001144.0,628.0,15953.0,5.0,1967786.0,1538.0,17405.0,25.0,230713.0,1839.0,9427662.0,1086919.0,8673752.0,Europe,2022-04-23,,
Bangladesh,1952532.0,26.0,29127.0,,1893131.0,315.0,30274.0,1297.0,11646.0,174.0,13956056.0,83242.0,167655571.0,Asia,2022-04-23,,
Hungary,1890953.0,,46048.0,,1776617.0,,68288.0,45.0,196646.0,4789.0,11295119.0,1174616.0,9616008.0,Europe,2022-04-23,,
Slovakia,1773653.0,1452.0,19829.0,12.0,1728556.0,3091.0,25268.0,88.0,324582.0,3629.0,7052991.0,1290711.0,5464423.0,Europe,2022-04-23,,
Jordan,1694216.0,,14048.0,,1678941.0,,1227.0,124.0,163121.0,1353.0,16670254.0,1605031.0,10386249.0,Asia,2022-04-23,,
Georgia,1654163.0,87.0,16797.0,2.0,1635550.0,259.0,1816.0,,416108.0,4225.0,16800497.0,4226195.0,3975325.0,Asia,2022-04-23,,
Pakistan,1527751.0,82.0,30369.0,1.0,1493998.0,65.0,3384.0,185.0,6682.0,133.0,28028845.0,122587.0,228644024.0,Asia,2022-04-23,,
Ireland,1509536.0,,6996.0,,1406802.0,8866.0,95738.0,44.0,299660.0,1389.0,12016948.0,2385500.0,5037497.0,Europe,2022-04-23,,
Norway,1423509.0,289.0,2871.0,,,,,20.0,258920.0,522.0,11002430.0,2001214.0,5497878.0,Europe,2022-04-23,,
Kazakhstan,1305447.0,7.0,13660.0,,1290975.0,11.0,812.0,24.0,68053.0,712.0,11575012.0,603408.0,19182717.0,Asia,2022-04-23,,
Hong Kong,1201431.0,523.0,9236.0,9.0,,,,115.0,157939.0,1214.0,44972952.0,5912095.0,7606940.0,Asia,2022-04-23,,
Singapore,1180124.0,2709.0,1325.0,1.0,1112762.0,3375.0,66037.0,9.0,198891.0,223.0,23712995.0,3996444.0,5933523.0,Asia,2022-04-23,,
Morocco,1164670.0,56.0,16065.0,1.0,1148154.0,46.0,451.0,293.0,30892.0,426.0,11237010.0,298053.0,37701437.0,Africa,2022-04-23,,
Bulgaria,1152892.0,354.0,36849.0,7.0,959542.0,110.0,156501.0,105.0,168210.0,5376.0,9797011.0,1429406.0,6853902.0,Europe,2022-04-23,,
