Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Chad	7412		193.0		4874.0		2345.0		429.0	11.0	191341.0	11062.0	17296795.0	Africa	2022-05-08
St. Vincent Grenadines	6792		106.0		6641.0		45.0		60865.0	950.0	99029.0	887428.0	111591.0	North America	2022-05-08
British Virgin Islands	6467		62.0					1.0	211319.0	2026.0	103397.0	3378656.0	30603.0	North America	2022-05-08
Turks and Caicos	5995		36.0		5918.0		41.0	4.0	151065.0	907.0	497269.0	12530402.0	39685.0	North America	2022-05-08
Sao Tome and Principe	5964		73.0		5884.0		7.0		26310.0	322.0	29036.0	128092.0	226681.0	Africa	2022-05-08
Saint Kitts and Nevis	5587		43.0		5523.0		21.0		103665.0	798.0	70707.0	1311940.0	53895.0	North America	2022-05-08
Cook Islands	5267		1.0		5072.0		194.0		299363.0	57.0	17108.0	972377.0	17594.0	Australia/Oceania	2022-05-08
Palau	4732		6.0		4086.0		640.0	1.0	259245.0	329.0	47272.0	2589821.0	18253.0	Australia/Oceania	2022-05-08
St. Barth	4575		6.0						460586.0	604.0	78646.0	7917648.0	9933.0	North America	2022-05-08
Kiribati	3093	4.0	13.0		2602.0	1.0	478.0	3.0	25180.0	106.0			122837.0	Australia/Oceania	2022-05-08
Anguilla	2788		9.0		2766.0		13.0	4.0	182808.0	590.0	51382.0	3369091.0	15251.0	North America	2022-05-08
Saint Pierre Miquelon	2727		1.0		2449.0		277.0	1.0	474922.0	174.0	23545.0	4100488.0	5742.0	North America	2022-05-08
Diamond Princess	712		13.0		699.0		0.0								2022-05-08
Montserrat	493		2.0		245.0		246.0		98639.0	400.0	10715.0	2143858.0	4998.0	North America	2022-05-08
Wallis and Futuna	454		7.0		438.0		9.0		41747.0	644.0	20508.0	1885793.0	10875.0	Australia/Oceania	2022-05-08
Falkland Islands	197								53722.0		8632.0	2353968.0	3667.0	South America	2022-05-08
Macao	82				82.0		0.0		123.0		5375.0	8074.0	665698.0	Asia	2022-05-08
Vatican City	29				29.0		0.0		36025.0				805.0	Europe	2022-05-08
Marshall Islands	17				14.0		3.0		284.0				59928.0	Australia/Oceania	2022-05-08
Western Sahara	10		1.0		9.0		0.0		16.0	2.0			624480.0	Africa	2022-05-08
MS Zaandam	9		2.0		7.0		0.0								2022-05-08
Niue	9				8.0		1.0		5468.0				1646.0	Australia/Oceania	2022-05-08
Micronesia	7				1.0		6.0		60.0				117252.0	Australia/Oceania	2022-05-08
Nauru	5				3.0		2.0		457.0				10950.0	Australia/Oceania	2022-05-08
Saint Helena	2				2.0		0.0		327.0				6110.0	Africa	2022-05-08
