Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
St. Vincent Grenadines	6784		106.0		6641.0		37.0		60798.0	950.0	98908.0	886407.0	111583.0	North America	2022-04-30
British Virgin Islands	6355		62.0					1.0	207693.0	2026.0	103049.0	3367834.0	30598.0	North America	2022-04-30
Turks and Caicos	5963		36.0		5862.0		65.0	4.0	150308.0	907.0	488787.0	12320705.0	39672.0	North America	2022-04-30
Sao Tome and Principe	5957		73.0		5880.0		4.0		26291.0	322.0	29036.0	128148.0	226581.0	Africa	2022-04-30
Saint Kitts and Nevis	5562		43.0		5518.0		1.0		103220.0	798.0	65141.0	1208889.0	53885.0	North America	2022-04-30
Cook Islands	5031		1.0		4733.0		297.0		285966.0	57.0	16607.0	943955.0	17593.0	Australia/Oceania	2022-04-30
Palau	4610		6.0		3984.0		620.0	1.0	252589.0	329.0	46016.0	2521287.0	18251.0	Australia/Oceania	2022-04-30
St. Barth	4544		6.0						457511.0	604.0	78646.0	7918445.0	9932.0	North America	2022-04-30
Kiribati	3081		13.0		2601.0		467.0	3.0	25091.0	106.0			122792.0	Australia/Oceania	2022-04-30
Anguilla	2788		9.0		2766.0		13.0	4.0	182856.0	590.0	51382.0	3369974.0	15247.0	North America	2022-04-30
Saint Pierre Miquelon	2701		1.0		2449.0		251.0	1.0	470394.0	174.0	23446.0	4083246.0	5742.0	North America	2022-04-30
Diamond Princess	712		13.0		699.0		0.0								2022-04-30
Wallis and Futuna	454		7.0		438.0		9.0		41728.0	643.0	20508.0	1884926.0	10880.0	Australia/Oceania	2022-04-30
Montserrat	241	25.0	2.0		176.0	1.0	63.0		48219.0	400.0	10033.0	2007403.0	4998.0	North America	2022-04-30
Falkland Islands	128								34925.0		8632.0	2355252.0	3665.0	South America	2022-04-30
Macao	82				82.0		0.0		123.0		5375.0	8077.0	665481.0	Asia	2022-04-30
Vatican City	29				29.0		0.0		36025.0				805.0	Europe	2022-04-30
Marshall Islands	17				14.0		3.0		284.0				59919.0	Australia/Oceania	2022-04-30
Western Sahara	10		1.0		9.0		0.0		16.0	2.0			624117.0	Africa	2022-04-30
MS Zaandam	9		2.0		7.0		0.0								2022-04-30
Niue	9				7.0		2.0		5468.0				1646.0	Australia/Oceania	2022-04-30
Nauru	5	1.0			3.0		2.0		457.0				10948.0	Australia/Oceania	2022-04-30
Micronesia	3				1.0		2.0		26.0				117222.0	Australia/Oceania	2022-04-30
Saint Helena	2				2.0		0.0		327.0				6110.0	Africa	2022-04-30
