Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Fiji	64725	2.0	862.0		62853.0	38.0	1010.0		71247.0	949.0	508406.0	559638.0	908455.0	Australia/Oceania	2022-05-09
Madagascar	64236		1393.0		59370.0		3473.0	14.0	2215.0	48.0	430995.0	14859.0	29006534.0	Africa	2022-05-09
Guyana	63586	3.0	1228.0		62229.0	12.0	129.0		80127.0	1547.0	604718.0	762023.0	793569.0	South America	2022-05-09
Sudan	62149	14.0	4935.0	2.0					1359.0	108.0	562941.0	12307.0	45741355.0	Africa	2022-05-09
New Caledonia	60749		312.0		60231.0		206.0	9.0	209067.0	1074.0	98964.0	340583.0	290572.0	Australia/Oceania	2022-05-09
Bhutan	59512	15.0	21.0		59224.0	26.0	267.0	2.0	75588.0	27.0	2302900.0	2925001.0	787316.0	Asia	2022-05-09
Mauritania	58757	14.0	982.0		57704.0	2.0	71.0		12051.0	201.0	809795.0	166095.0	4875505.0	Africa	2022-05-09
Belize	57675	63.0	676.0		56717.0	25.0	282.0	6.0	140339.0	1645.0	545431.0	1327180.0	410970.0	North America	2022-05-09
Cabo Verde	56075	10.0	401.0		55579.0	6.0	95.0	23.0	98871.0	707.0	400982.0	707011.0	567151.0	Africa	2022-05-09
Syria	55858	5.0	3150.0		52343.0	18.0	365.0		3055.0	172.0	146269.0	7999.0	18286318.0	Asia	2022-05-09
Gabon	47608	6.0	304.0		47297.0	12.0	7.0		20496.0	131.0	1594523.0	686468.0	2322792.0	Africa	2022-05-09
Papua New Guinea	43821		650.0		43133.0		38.0	7.0	4732.0	70.0	249149.0	26905.0	9260286.0	Australia/Oceania	2022-05-09
Seychelles	42841		166.0		42223.0		452.0		430680.0	1669.0			99473.0	Africa	2022-05-09
Curaçao	42567		275.0		41905.0		387.0	3.0	257461.0	1663.0	496693.0	3004179.0	165334.0	North America	2022-05-09
Andorra	41717		153.0		41021.0		543.0	14.0	538326.0	1974.0	249838.0	3223966.0	77494.0	Europe	2022-05-09
Burundi	40736		38.0		773.0		39925.0		3247.0	3.0	345742.0	27560.0	12545140.0	Africa	2022-05-09
Mauritius	37798	15.0	996.0		36108.0	66.0	694.0		29630.0	781.0	358675.0	281166.0	1275670.0	Africa	2022-05-09
Mayotte	37363		187.0		2964.0		34212.0		131107.0	656.0	176919.0	620812.0	284980.0	Africa	2022-05-09
Togo	37006	4.0	273.0		36713.0	2.0	20.0		4284.0	32.0	733441.0	84915.0	8637308.0	Africa	2022-05-09
Guinea	36459		440.0		35976.0		43.0	8.0	2644.0	32.0	660107.0	47865.0	13791047.0	Africa	2022-05-09
Aruba	35189		212.0		34774.0		203.0		327023.0	1970.0	177885.0	1653145.0	107604.0	North America	2022-05-09
Faeroe Islands	34658		28.0		7693.0		26937.0	5.0	704345.0	569.0	778000.0	15811080.0	49206.0	Europe	2022-05-09
Tanzania	33872		803.0					7.0	539.0	13.0			62878120.0	Africa	2022-05-09
Bahamas	33748	53.0	798.0		32416.0	8.0	534.0		84330.0	1994.0	229817.0	574268.0	400191.0	North America	2022-05-09
Lesotho	32910		697.0		24155.0		8058.0		15140.0	321.0	431221.0	198386.0	2173646.0	Africa	2022-05-09
Mali	30940	3.0	733.0		30035.0	10.0	172.0		1451.0	34.0	671526.0	31485.0	21328612.0	Africa	2022-05-09
Haiti	30707	4.0	835.0		29562.0	7.0	310.0		2634.0	72.0	132422.0	11357.0	11659503.0	North America	2022-05-09
Isle of Man	28416		87.0		26794.0		1535.0		330938.0	1013.0	150753.0	1755698.0	85865.0	Europe	2022-05-09
Benin	26952		163.0		25506.0		1283.0	5.0	2121.0	13.0	604310.0	47546.0	12709988.0	Africa	2022-05-09
Somalia	26485		1350.0		13182.0		11953.0		1585.0	81.0	400466.0	23962.0	16712563.0	Africa	2022-05-09
Congo	24079		385.0		20178.0		3516.0		4174.0	67.0	347815.0	60289.0	5769088.0	Africa	2022-05-09
Saint Lucia	23778	55.0	368.0		23030.0		380.0		128405.0	1987.0	143281.0	773743.0	185179.0	North America	2022-05-09
Timor-Leste	22885		130.0		22730.0		25.0		16767.0	95.0	263745.0	193240.0	1364860.0	Asia	2022-05-09
Cayman Islands	22828		27.0		8553.0		14248.0	1.0	339960.0	402.0	222773.0	3317592.0	67149.0	North America	2022-05-09
Burkina Faso	20853		382.0		20439.0		32.0		949.0	17.0	248995.0	11337.0	21962437.0	Africa	2022-05-09
Nicaragua	18491		225.0		4225.0		14041.0		2731.0	33.0			6770262.0	North America	2022-05-09
Gibraltar	17996		102.0		16579.0		1315.0		534450.0	3029.0	534283.0	15867278.0	33672.0	Europe	2022-05-09
South Sudan	17505	13.0	138.0		13514.0		3853.0	1.0	1531.0	12.0	385179.0	33680.0	11436344.0	Africa	2022-05-09
Tajikistan	17388		124.0		17264.0		0.0		1750.0	12.0			9933559.0	Asia	2022-05-09
Liechtenstein	17281	1.0	84.0		17130.0	30.0	67.0		450848.0	2191.0	102174.0	2665640.0	38330.0	Europe	2022-05-09
San Marino	16666	43.0	115.0		16302.0	51.0	249.0	4.0	489270.0	3376.0	152231.0	4469101.0	34063.0	Europe	2022-05-09
Solomon Islands	16441		144.0		14797.0		1500.0	1.0	22898.0	201.0	5117.0	7127.0	718013.0	Australia/Oceania	2022-05-09
Equatorial Guinea	15910		183.0		15701.0		26.0	5.0	10691.0	123.0	317211.0	213159.0	1488145.0	Africa	2022-05-09
Djibouti	15631		189.0		15427.0		15.0		15407.0	186.0	305941.0	301550.0	1014560.0	Africa	2022-05-09
Grenada	15483		220.0		14408.0		855.0	4.0	136430.0	1939.0	153692.0	1354270.0	113487.0	North America	2022-05-09
CAR	14649		113.0		6859.0		7677.0	2.0	2939.0	23.0	81294.0	16308.0	4984988.0	Africa	2022-05-09
Bermuda	13832		131.0		13289.0		412.0		223627.0	2118.0	885175.0	14310947.0	61853.0	North America	2022-05-09
Dominica	12493		63.0		12148.0		282.0		172753.0	871.0	192785.0	2665832.0	72317.0	North America	2022-05-09
Gambia	11996	1.0	365.0		11591.0		40.0		4719.0	144.0	155686.0	61243.0	2542122.0	Africa	2022-05-09
Greenland	11971		21.0		2761.0		9189.0	4.0	210195.0	369.0	164926.0	2895877.0	56952.0	North America	2022-05-09
Monaco	11946	21.0	54.0		11796.0	30.0	96.0	4.0	300483.0	1358.0	54960.0	1382433.0	39756.0	Europe	2022-05-09
Yemen	11819		2149.0		9009.0		661.0	23.0	381.0	69.0	265253.0	8546.0	31040020.0	Asia	2022-05-09
