Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	"NewRecovered	"	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Angola	99194		1900.0		97149.0		145.0		2854.0	55.0	1499795.0	43146.0	34760858.0	Africa	2022-05-10
Malta	93041	123.0	713.0	2.0	89273.0	167.0	3055.0	4.0	209683.0	1607.0	1898387.0	4278316.0	443723.0	Europe	2022-05-10
DRC	87023		1337.0		50930.0		34756.0		920.0	14.0	846704.0	8950.0	94607318.0	Africa	2022-05-10
Senegal	86019	3.0	1966.0		84040.0	2.0	13.0		4898.0	112.0	1076536.0	61300.0	17561719.0	Africa	2022-05-10
Malawi	85825	9.0	2635.0	1.0	82082.0		1108.0	67.0	4281.0	131.0	576970.0	28782.0	20046146.0	Africa	2022-05-10
Ivory Coast	81977	3.0	799.0		81164.0	2.0	14.0		2971.0	29.0	1508044.0	54661.0	27588977.0	Africa	2022-05-10
French Guiana	80859		395.0		11254.0		69210.0	2.0	258310.0	1262.0	627211.0	2003671.0	313031.0	South America	2022-05-10
Suriname	80008	615.0	1337.0	9.0	49455.0	53.0	29216.0		134157.0	2242.0	236268.0	396172.0	596378.0	South America	2022-05-10
Channel Islands	75075	210.0	173.0	1.0	74278.0	291.0	624.0		424551.0	978.0	1252808.0	7084656.0	176834.0	Europe	2022-05-10
Barbados	74454	598.0	430.0		69619.0	151.0	4405.0		258497.0	1493.0	662810.0	2301208.0	288027.0	North America	2022-05-10
French Polynesia	72786		648.0					7.0	256362.0	2282.0			283919.0	Australia/Oceania	2022-05-10
Eswatini	71341	126.0	1402.0	1.0	69359.0	17.0	580.0	11.0	60334.0	1186.0	1019628.0	862311.0	1182437.0	Africa	2022-05-10
Fiji	64725		862.0		62853.0		1010.0		71245.0	949.0	508406.0	559617.0	908490.0	Australia/Oceania	2022-05-10
Madagascar	64236		1393.0		59370.0		3473.0	14.0	2214.0	48.0	430995.0	14857.0	29010437.0	Africa	2022-05-10
Guyana	63628	42.0	1228.0		62244.0	15.0	156.0		80177.0	1547.0	604718.0	762003.0	793590.0	South America	2022-05-10
