Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Anguilla	2788		9.0		2766.0		13.0	4.0	182868.0	590.0	51382.0	3370195.0	15246.0	North America	2022-04-27
Saint Pierre Miquelon	2641		1.0		2449.0		191.0	1.0	459864.0	174.0	22941.0	3994602.0	5743.0	North America	2022-04-27
Diamond Princess	712		13.0		699.0		0.0								2022-04-27
Wallis and Futuna	454		7.0		438.0		9.0		41720.0	643.0	20508.0	1884580.0	10882.0	Australia/Oceania	2022-04-27
Montserrat	207		2.0		174.0		31.0		41425.0	400.0	9716.0	1944367.0	4997.0	North America	2022-04-27
Falkland Islands	128								34934.0		8632.0	2355895.0	3664.0	South America	2022-04-27
Macao	82				82.0		0.0		123.0		5375.0	8078.0	665384.0	Asia	2022-04-27
Vatican City	29				29.0		0.0		36025.0				805.0	Europe	2022-04-27
Marshall Islands	17				7.0		10.0		284.0				59914.0	Australia/Oceania	2022-04-27
Western Sahara	10		1.0		9.0		0.0		16.0	2.0			623956.0	Africa	2022-04-27
MS Zaandam	9		2.0		7.0		0.0								2022-04-27
Niue	8				7.0		1.0		4860.0				1646.0	Australia/Oceania	2022-04-27
Nauru	4	1.0			3.0		1.0		365.0				10947.0	Australia/Oceania	2022-04-27
Micronesia	3				1.0		2.0		26.0				117209.0	Australia/Oceania	2022-04-27
Saint Helena	2				2.0		0.0		327.0				6110.0	Africa	2022-04-27
